reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
01,2020-05-15,A,,35.00,,,,,,,,,,,,,
01,2020-05-15,B,1.00,68.00,1.00,,,,,,,,,,,,
01,2020-05-15,C,,27.00,,,,,,,,,,,,,
01,2020-05-15,D,,23.00,,,,,,,,,,,,,
01,2020-05-15,E,,23.00,,,,,,,,,,,,,
02,2020-05-15,0,,,,,,,,,,,80.00,,,20.00,60.00
02,2020-05-15,A,,,,,,,,,,,6.00,,,,
02,2020-05-15,B,,,,,,,,,,,27.00,,,,
02,2020-05-15,C,,,,,,,,,,,13.00,,,,
02,2020-05-15,D,,,,,,,,,,,12.00,,,,
02,2020-05-15,E,,,,,,,,,,,22.00,,,,
03,2020-05-15,0,3.00,160.00,2.00,2.00,1.00,86.00,74.00,2.00,,,,,,,
03,2020-05-15,A,,38.00,,,,,,,,,,,,,
03,2020-05-15,B,1.00,74.00,,,,,,,,,,,,,
03,2020-05-15,C,1.00,40.00,1.00,,,,,,,,,,,,
03,2020-05-15,D,,5.00,,,,,,,,,,,,,
03,2020-05-15,E,1.00,3.00,1.00,,,,,,,,,,,,
04,2020-05-15,0,,361.00,,,,201.00,160.00,,,,,,,,
04,2020-05-15,A,,56.00,,,,,,,,,,,,,
04,2020-05-15,B,,124.00,,,,,,,,,,,,,
04,2020-05-15,C,,102.00,,,,,,,,,,,,,
04,2020-05-15,D,,35.00,,,,,,,,,,,,,
04,2020-05-15,E,,44.00,,,,,,,,,,,,,
06,2020-05-15,0,30.00,114.00,3.00,13.00,17.00,59.00,55.00,1.00,2.00,,,,,,
06,2020-05-15,A,1.00,25.00,,,,,,,,,,,,,
06,2020-05-15,B,21.00,65.00,2.00,,,,,,,,,,,,
06,2020-05-15,C,5.00,13.00,,,,,,,,,,,,,
06,2020-05-15,D,3.00,8.00,1.00,,,,,,,,,,,,
06,2020-05-15,E,,3.00,,,,,,,,,,,,,
07,2020-05-15,0,,24.00,,,,15.00,9.00,,,,,,,,
07,2020-05-15,A,,1.00,,,,,,,,,,,,,
07,2020-05-15,B,,11.00,,,,,,,,,,,,,
07,2020-05-15,C,,9.00,,,,,,,,,,,,,
07,2020-05-15,D,,2.00,,,,,,,,,,,,,
07,2020-05-15,E,,1.00,,,,,,,,,,,,,
08,2020-05-15,0,1.00,18.00,1.00,1.00,,9.00,9.00,1.00,,,,,,,
08,2020-05-15,A,,1.00,,,,,,,,,,,,,
08,2020-05-15,B,,10.00,,,,,,,,,,,,,
08,2020-05-15,C,1.00,5.00,1.00,,,,,,,,,,,,
08,2020-05-15,D,,2.00,,,,,,,,,,,,,
08,2020-05-15,E,,,,,,,,,,,,,,,
11,2020-05-15,0,313.00,5179.00,43.00,137.00,176.00,2664.00,2514.00,19.00,24.00,43.00,791.00,16.00,27.00,326.00,465.00
11,2020-05-15,A,6.00,848.00,,,,,,,,5.00,135.00,,,,
11,2020-05-15,B,135.00,1924.00,1.00,,,,,,,24.00,279.00,,,,
11,2020-05-15,C,110.00,1235.00,9.00,,,,,,,10.00,156.00,,,,
11,2020-05-15,D,19.00,454.00,6.00,,,,,,,1.00,71.00,,,,
11,2020-05-15,E,42.00,717.00,27.00,,,,,,,3.00,146.00,,,,
24,2020-05-15,0,40.00,1205.00,14.00,16.00,24.00,600.00,605.00,7.00,7.00,11.00,221.00,4.00,7.00,94.00,127.00
24,2020-05-15,A,1.00,160.00,,,,,,,,3.00,26.00,,,,
24,2020-05-15,B,9.00,368.00,,,,,,,,2.00,110.00,,,,
24,2020-05-15,C,11.00,279.00,3.00,,,,,,,5.00,50.00,,,,
24,2020-05-15,D,4.00,135.00,2.00,,,,,,,1.00,13.00,,,,
24,2020-05-15,E,15.00,263.00,9.00,,,,,,,,20.00,,,,
27,2020-05-15,0,57.00,1445.00,21.00,26.00,31.00,747.00,698.00,13.00,8.00,9.00,150.00,7.00,2.00,79.00,71.00
27,2020-05-15,A,3.00,176.00,1.00,,,,,,,,16.00,,,,
27,2020-05-15,B,18.00,448.00,,,,,,,,4.00,69.00,,,,
27,2020-05-15,C,17.00,311.00,4.00,,,,,,,2.00,31.00,,,,
27,2020-05-15,D,7.00,195.00,5.00,,,,,,,1.00,13.00,,,,
27,2020-05-15,E,12.00,315.00,11.00,,,,,,,2.00,21.00,,,,
28,2020-05-15,0,37.00,1637.00,23.00,19.00,18.00,871.00,766.00,14.00,9.00,20.00,267.00,10.00,10.00,124.00,143.00
28,2020-05-15,A,4.00,268.00,,,,,,,,1.00,41.00,,,,
28,2020-05-15,B,8.00,480.00,3.00,,,,,,,11.00,108.00,,,,
28,2020-05-15,C,8.00,399.00,6.00,,,,,,,4.00,52.00,,,,
28,2020-05-15,D,5.00,186.00,4.00,,,,,,,,25.00,,,,
28,2020-05-15,E,12.00,304.00,10.00,,,,,,,4.00,41.00,,,,
32,2020-05-15,0,81.00,2565.00,24.00,30.00,51.00,1307.00,1257.00,9.00,15.00,17.00,521.00,4.00,13.00,204.00,317.00
32,2020-05-15,A,8.00,441.00,,,,,,,,5.00,115.00,,,,
32,2020-05-15,B,30.00,911.00,4.00,,,,,,,8.00,248.00,,,,
32,2020-05-15,C,22.00,515.00,9.00,,,,,,,4.00,88.00,,,,
32,2020-05-15,D,8.00,302.00,4.00,,,,,,,,25.00,,,,
32,2020-05-15,E,13.00,396.00,7.00,,,,,,,,39.00,,,,
44,2020-05-15,0,83.00,2503.00,22.00,37.00,46.00,1283.00,1220.00,7.00,15.00,32.00,413.00,18.00,14.00,164.00,249.00
44,2020-05-15,A,5.00,389.00,1.00,,,,,,,3.00,75.00,,,,
44,2020-05-15,B,34.00,776.00,2.00,,,,,,,16.00,166.00,,,,
44,2020-05-15,C,25.00,536.00,6.00,,,,,,,10.00,87.00,,,,
44,2020-05-15,D,8.00,288.00,4.00,,,,,,,1.00,30.00,,,,
44,2020-05-15,E,11.00,514.00,9.00,,,,,,,2.00,55.00,,,,
52,2020-05-15,0,58.00,1473.00,40.00,35.00,23.00,810.00,663.00,24.00,16.00,19.00,343.00,10.00,9.00,155.00,188.00
52,2020-05-15,A,3.00,232.00,,,,,,,,,61.00,,,,
52,2020-05-15,B,11.00,469.00,5.00,,,,,,,9.00,120.00,,,,
52,2020-05-15,C,10.00,318.00,5.00,,,,,,,6.00,69.00,,,,
52,2020-05-15,D,10.00,162.00,8.00,,,,,,,1.00,34.00,,,,
52,2020-05-15,E,24.00,292.00,22.00,,,,,,,3.00,59.00,,,,
53,2020-05-15,0,25.00,1488.00,16.00,8.00,17.00,783.00,705.00,4.00,12.00,6.00,199.00,3.00,3.00,88.00,111.00
53,2020-05-15,A,2.00,250.00,,,,,,,,,23.00,,,,
53,2020-05-15,B,5.00,429.00,2.00,,,,,,,5.00,85.00,,,,
53,2020-05-15,C,6.00,306.00,4.00,,,,,,,,47.00,,,,
53,2020-05-15,D,5.00,193.00,4.00,,,,,,,1.00,17.00,,,,
53,2020-05-15,E,7.00,310.00,6.00,,,,,,,,27.00,,,,
75,2020-05-15,0,51.00,2962.00,23.00,26.00,25.00,1529.00,1433.00,11.00,12.00,21.00,765.00,8.00,13.00,311.00,454.00
75,2020-05-15,A,6.00,374.00,,,,,,,,6.00,126.00,,,,
75,2020-05-15,B,13.00,939.00,3.00,,,,,,,9.00,309.00,,,,
75,2020-05-15,C,9.00,624.00,2.00,,,,,,,3.00,148.00,,,,
75,2020-05-15,D,8.00,349.00,7.00,,,,,,,1.00,53.00,,,,
75,2020-05-15,E,15.00,676.00,11.00,,,,,,,2.00,129.00,,,,
76,2020-05-15,0,61.00,2964.00,36.00,19.00,42.00,1495.00,1469.00,14.00,22.00,9.00,285.00,2.00,7.00,117.00,168.00
76,2020-05-15,A,2.00,339.00,,,,,,,,,51.00,,,,
76,2020-05-15,B,16.00,959.00,3.00,,,,,,,5.00,117.00,,,,
76,2020-05-15,C,13.00,671.00,5.00,,,,,,,3.00,58.00,,,,
76,2020-05-15,D,4.00,368.00,3.00,,,,,,,,16.00,,,,
76,2020-05-15,E,26.00,627.00,25.00,,,,,,,1.00,42.00,,,,
84,2020-05-15,0,86.00,3587.00,37.00,35.00,51.00,1914.00,1673.00,15.00,22.00,53.00,658.00,25.00,27.00,270.00,386.00
84,2020-05-15,A,2.00,486.00,,,,,,,,9.00,80.00,,,,
84,2020-05-15,B,24.00,1275.00,1.00,,,,,,,32.00,276.00,,,,
84,2020-05-15,C,18.00,792.00,6.00,,,,,,,8.00,127.00,,,,
84,2020-05-15,D,11.00,388.00,8.00,,,,,,,3.00,61.00,,,,
84,2020-05-15,E,31.00,646.00,22.00,,,,,,,1.00,114.00,,,,
93,2020-05-15,0,41.00,2828.00,30.00,22.00,19.00,1476.00,1351.00,16.00,14.00,35.00,584.00,15.00,20.00,228.00,356.00
93,2020-05-15,A,1.00,407.00,,,,,,,,3.00,97.00,,,,
93,2020-05-15,B,10.00,930.00,6.00,,,,,,,17.00,193.00,,,,
93,2020-05-15,C,14.00,622.00,9.00,,,,,,,7.00,118.00,,,,
93,2020-05-15,D,2.00,325.00,1.00,,,,,,,2.00,50.00,,,,
93,2020-05-15,E,14.00,544.00,14.00,,,,,,,6.00,122.00,,,,
94,2020-05-15,0,5.00,171.00,4.00,3.00,2.00,79.00,92.00,2.00,2.00,1.00,18.00,1.00,,4.00,14.00
94,2020-05-15,A,,19.00,,,,,,,,,2.00,,,,
94,2020-05-15,B,,59.00,,,,,,,,1.00,7.00,,,,
94,2020-05-15,C,3.00,38.00,3.00,,,,,,,,5.00,,,,
94,2020-05-15,D,,23.00,,,,,,,,,1.00,,,,
94,2020-05-15,E,2.00,32.00,1.00,,,,,,,,3.00,,,,
01,2020-05-16,0,3.00,137.00,,1.00,2.00,58.00,79.00,,,,,,,,
01,2020-05-16,A,,20.00,,,,,,,,,,,,,
01,2020-05-16,B,2.00,44.00,,,,,,,,,,,,,
01,2020-05-16,C,1.00,36.00,,,,,,,,,,,,,
01,2020-05-16,D,,16.00,,,,,,,,,,,,,
01,2020-05-16,E,,21.00,,,,,,,,,,,,,
02,2020-05-16,0,,,,,,,,,,,83.00,,,33.00,50.00
02,2020-05-16,A,,,,,,,,,,,9.00,,,,
02,2020-05-16,B,,,,,,,,,,,21.00,,,,
02,2020-05-16,C,,,,,,,,,,,21.00,,,,
02,2020-05-16,D,,,,,,,,,,,8.00,,,,
02,2020-05-16,E,,,,,,,,,,,24.00,,,,
03,2020-05-16,0,2.00,147.00,1.00,,2.00,76.00,71.00,,1.00,,,,,,
03,2020-05-16,A,,29.00,,,,,,,,,,,,,
03,2020-05-16,B,1.00,80.00,,,,,,,,,,,,,
03,2020-05-16,C,1.00,28.00,1.00,,,,,,,,,,,,
03,2020-05-16,D,,3.00,,,,,,,,,,,,,
03,2020-05-16,E,,7.00,,,,,,,,,,,,,
04,2020-05-16,0,,416.00,,,,229.00,187.00,,,,,,,,
04,2020-05-16,A,,57.00,,,,,,,,,,,,,
04,2020-05-16,B,,139.00,,,,,,,,,,,,,
04,2020-05-16,C,,121.00,,,,,,,,,,,,,
04,2020-05-16,D,,43.00,,,,,,,,,,,,,
04,2020-05-16,E,,56.00,,,,,,,,,,,,,
06,2020-05-16,0,15.00,75.00,2.00,6.00,9.00,37.00,38.00,1.00,1.00,,,,,,
06,2020-05-16,A,,18.00,,,,,,,,,,,,,
06,2020-05-16,B,8.00,34.00,,,,,,,,,,,,,
06,2020-05-16,C,6.00,20.00,1.00,,,,,,,,,,,,
06,2020-05-16,D,,2.00,,,,,,,,,,,,,
06,2020-05-16,E,1.00,1.00,1.00,,,,,,,,,,,,
07,2020-05-16,0,,19.00,,,,7.00,12.00,,,,,,,,
07,2020-05-16,A,,2.00,,,,,,,,,,,,,
07,2020-05-16,B,,13.00,,,,,,,,,,,,,
07,2020-05-16,C,,4.00,,,,,,,,,,,,,
07,2020-05-16,D,,,,,,,,,,,,,,,
07,2020-05-16,E,,,,,,,,,,,,,,,
08,2020-05-16,0,,15.00,,,,7.00,8.00,,,,,,,,
08,2020-05-16,A,,3.00,,,,,,,,,,,,,
08,2020-05-16,B,,4.00,,,,,,,,,,,,,
08,2020-05-16,C,,6.00,,,,,,,,,,,,,
08,2020-05-16,D,,1.00,,,,,,,,,,,,,
08,2020-05-16,E,,1.00,,,,,,,,,,,,,
11,2020-05-16,0,188.00,4885.00,31.00,89.00,99.00,2606.00,2278.00,10.00,21.00,54.00,1096.00,23.00,31.00,466.00,630.00
11,2020-05-16,A,11.00,800.00,1.00,,,,,,,7.00,196.00,,,,
11,2020-05-16,B,81.00,1955.00,2.00,,,,,,,27.00,395.00,,,,
11,2020-05-16,C,57.00,1133.00,5.00,,,,,,,12.00,231.00,,,,
11,2020-05-16,D,12.00,393.00,2.00,,,,,,,2.00,87.00,,,,
11,2020-05-16,E,27.00,604.00,21.00,,,,,,,6.00,179.00,,,,
24,2020-05-16,0,25.00,1239.00,5.00,15.00,10.00,674.00,565.00,2.00,3.00,19.00,292.00,6.00,13.00,118.00,174.00
24,2020-05-16,A,,206.00,,,,,,,,2.00,45.00,,,,
24,2020-05-16,B,9.00,445.00,,,,,,,,13.00,147.00,,,,
24,2020-05-16,C,8.00,256.00,1.00,,,,,,,1.00,41.00,,,,
24,2020-05-16,D,3.00,134.00,1.00,,,,,,,2.00,13.00,,,,
24,2020-05-16,E,5.00,198.00,3.00,,,,,,,1.00,45.00,,,,
27,2020-05-16,0,38.00,1543.00,15.00,19.00,19.00,816.00,727.00,6.00,9.00,26.00,236.00,14.00,12.00,116.00,118.00
27,2020-05-16,A,1.00,233.00,,,,,,,,1.00,32.00,,,,
27,2020-05-16,B,13.00,504.00,3.00,,,,,,,19.00,111.00,,,,
27,2020-05-16,C,11.00,314.00,4.00,,,,,,,6.00,55.00,,,,
27,2020-05-16,D,4.00,199.00,2.00,,,,,,,,15.00,,,,
27,2020-05-16,E,9.00,293.00,6.00,,,,,,,,22.00,,,,
28,2020-05-16,0,29.00,1756.00,19.00,19.00,10.00,924.00,832.00,12.00,7.00,18.00,408.00,9.00,9.00,152.00,256.00
28,2020-05-16,A,2.00,293.00,,,,,,,,2.00,80.00,,,,
28,2020-05-16,B,8.00,611.00,4.00,,,,,,,11.00,148.00,,,,
28,2020-05-16,C,8.00,370.00,6.00,,,,,,,4.00,85.00,,,,
28,2020-05-16,D,4.00,171.00,4.00,,,,,,,,30.00,,,,
28,2020-05-16,E,7.00,311.00,5.00,,,,,,,1.00,65.00,,,,
32,2020-05-16,0,50.00,2543.00,25.00,28.00,22.00,1383.00,1160.00,16.00,9.00,19.00,607.00,7.00,12.00,286.00,321.00
32,2020-05-16,A,,489.00,,,,,,,,,112.00,,,,
32,2020-05-16,B,13.00,994.00,3.00,,,,,,,12.00,296.00,,,,
32,2020-05-16,C,15.00,537.00,9.00,,,,,,,3.00,117.00,,,,
32,2020-05-16,D,7.00,201.00,6.00,,,,,,,3.00,28.00,,,,
32,2020-05-16,E,15.00,322.00,7.00,,,,,,,1.00,51.00,,,,
44,2020-05-16,0,59.00,2638.00,29.00,32.00,27.00,1435.00,1202.00,15.00,14.00,35.00,616.00,20.00,15.00,253.00,363.00
44,2020-05-16,A,3.00,468.00,,,,,,,,,115.00,,,,
44,2020-05-16,B,16.00,850.00,5.00,,,,,,,22.00,242.00,,,,
44,2020-05-16,C,16.00,556.00,7.00,,,,,,,6.00,112.00,,,,
44,2020-05-16,D,10.00,296.00,6.00,,,,,,,2.00,47.00,,,,
44,2020-05-16,E,13.00,467.00,10.00,,,,,,,5.00,93.00,,,,
52,2020-05-16,0,34.00,1456.00,20.00,17.00,17.00,809.00,646.00,11.00,9.00,24.00,489.00,14.00,10.00,210.00,279.00
52,2020-05-16,A,1.00,234.00,,,,,,,,6.00,98.00,,,,
52,2020-05-16,B,9.00,491.00,4.00,,,,,,,12.00,188.00,,,,
52,2020-05-16,C,11.00,323.00,7.00,,,,,,,3.00,80.00,,,,
52,2020-05-16,D,7.00,149.00,4.00,,,,,,,,37.00,,,,
52,2020-05-16,E,6.00,259.00,5.00,,,,,,,3.00,85.00,,,,
53,2020-05-16,0,22.00,1522.00,14.00,12.00,10.00,841.00,681.00,8.00,6.00,16.00,411.00,10.00,6.00,177.00,234.00
53,2020-05-16,A,2.00,267.00,,,,,,,,1.00,48.00,,,,
53,2020-05-16,B,3.00,448.00,,,,,,,,7.00,162.00,,,,
53,2020-05-16,C,7.00,348.00,4.00,,,,,,,4.00,97.00,,,,
53,2020-05-16,D,3.00,175.00,3.00,,,,,,,2.00,34.00,,,,
53,2020-05-16,E,7.00,284.00,7.00,,,,,,,2.00,70.00,,,,
75,2020-05-16,0,26.00,2972.00,17.00,15.00,11.00,1562.00,1410.00,9.00,8.00,41.00,1188.00,15.00,26.00,495.00,693.00
75,2020-05-16,A,,429.00,,,,,,,,14.00,249.00,,,,
75,2020-05-16,B,3.00,948.00,1.00,,,,,,,14.00,439.00,,,,
75,2020-05-16,C,6.00,673.00,4.00,,,,,,,9.00,238.00,,,,
75,2020-05-16,D,3.00,316.00,1.00,,,,,,,1.00,105.00,,,,
75,2020-05-16,E,14.00,606.00,11.00,,,,,,,3.00,154.00,,,,
76,2020-05-16,0,49.00,3048.00,30.00,22.00,27.00,1548.00,1500.00,13.00,17.00,21.00,508.00,11.00,10.00,209.00,298.00
76,2020-05-16,A,5.00,417.00,1.00,,,,,,,1.00,102.00,,,,
76,2020-05-16,B,16.00,1124.00,4.00,,,,,,,11.00,227.00,,,,
76,2020-05-16,C,6.00,672.00,4.00,,,,,,,5.00,81.00,,,,
76,2020-05-16,D,5.00,314.00,4.00,,,,,,,2.00,40.00,,,,
76,2020-05-16,E,17.00,521.00,17.00,,,,,,,2.00,58.00,,,,
84,2020-05-16,0,75.00,3932.00,27.00,39.00,36.00,2048.00,1884.00,17.00,10.00,69.00,886.00,27.00,40.00,377.00,502.00
84,2020-05-16,A,2.00,637.00,1.00,,,,,,,10.00,134.00,,,,
84,2020-05-16,B,18.00,1429.00,1.00,,,,,,,34.00,344.00,,,,
84,2020-05-16,C,16.00,833.00,2.00,,,,,,,14.00,162.00,,,,
84,2020-05-16,D,12.00,415.00,2.00,,,,,,,5.00,65.00,,,,
84,2020-05-16,E,27.00,618.00,21.00,,,,,,,6.00,181.00,,,,
93,2020-05-16,0,44.00,2957.00,28.00,23.00,21.00,1537.00,1419.00,15.00,13.00,44.00,833.00,18.00,26.00,353.00,480.00
93,2020-05-16,A,,448.00,,,,,,,,8.00,154.00,,,,
93,2020-05-16,B,9.00,1025.00,3.00,,,,,,,21.00,287.00,,,,
93,2020-05-16,C,11.00,646.00,5.00,,,,,,,6.00,153.00,,,,
93,2020-05-16,D,10.00,302.00,7.00,,,,,,,5.00,75.00,,,,
93,2020-05-16,E,14.00,536.00,13.00,,,,,,,4.00,162.00,,,,
94,2020-05-16,0,8.00,177.00,8.00,4.00,4.00,102.00,75.00,4.00,4.00,10.00,78.00,3.00,6.00,23.00,45.00
94,2020-05-16,A,,12.00,,,,,,,,1.00,9.00,,,,
94,2020-05-16,B,,63.00,,,,,,,,4.00,31.00,,,,
94,2020-05-16,C,1.00,49.00,1.00,,,,,,,4.00,21.00,,,,
94,2020-05-16,D,2.00,26.00,2.00,,,,,,,1.00,11.00,,,,
94,2020-05-16,E,5.00,27.00,5.00,,,,,,,,6.00,,,,
01,2020-05-17,0,,91.00,,,,46.00,45.00,,,,,,,,
01,2020-05-17,A,,13.00,,,,,,,,,,,,,
01,2020-05-17,B,,33.00,,,,,,,,,,,,,
01,2020-05-17,C,,21.00,,,,,,,,,,,,,
01,2020-05-17,D,,11.00,,,,,,,,,,,,,
01,2020-05-17,E,,13.00,,,,,,,,,,,,,
02,2020-05-17,0,,,,,,,,,,1.00,66.00,1.00,,22.00,44.00
02,2020-05-17,A,,,,,,,,,,,8.00,,,,
02,2020-05-17,B,,,,,,,,,,,17.00,,,,
02,2020-05-17,C,,,,,,,,,,1.00,19.00,,,,
02,2020-05-17,D,,,,,,,,,,,7.00,,,,
02,2020-05-17,E,,,,,,,,,,,15.00,,,,
03,2020-05-17,0,4.00,147.00,2.00,2.00,2.00,77.00,70.00,2.00,,,,,,,
03,2020-05-17,A,1.00,33.00,,,,,,,,,,,,,
03,2020-05-17,B,1.00,79.00,,,,,,,,,,,,,
03,2020-05-17,C,,27.00,,,,,,,,,,,,,
03,2020-05-17,D,2.00,5.00,2.00,,,,,,,,,,,,
03,2020-05-17,E,,3.00,,,,,,,,,,,,,
04,2020-05-17,0,1.00,376.00,,1.00,,194.00,182.00,,,,,,,,
04,2020-05-17,A,,55.00,,,,,,,,,,,,,
04,2020-05-17,B,,163.00,,,,,,,,,,,,,
04,2020-05-17,C,1.00,90.00,,,,,,,,,,,,,
04,2020-05-17,D,,39.00,,,,,,,,,,,,,
04,2020-05-17,E,,29.00,,,,,,,,,,,,,
06,2020-05-17,0,15.00,100.00,,8.00,7.00,56.00,44.00,,,,,,,,
06,2020-05-17,A,,30.00,,,,,,,,,,,,,
06,2020-05-17,B,9.00,45.00,,,,,,,,,,,,,
06,2020-05-17,C,5.00,16.00,,,,,,,,,,,,,
06,2020-05-17,D,,5.00,,,,,,,,,,,,,
06,2020-05-17,E,1.00,4.00,,,,,,,,,,,,,
07,2020-05-17,0,,10.00,,,,8.00,2.00,,,,,,,,
07,2020-05-17,A,,1.00,,,,,,,,,,,,,
07,2020-05-17,B,,6.00,,,,,,,,,,,,,
07,2020-05-17,C,,1.00,,,,,,,,,,,,,
07,2020-05-17,D,,1.00,,,,,,,,,,,,,
07,2020-05-17,E,,1.00,,,,,,,,,,,,,
08,2020-05-17,0,,25.00,,,,12.00,13.00,,,,,,,,
08,2020-05-17,A,,5.00,,,,,,,,,,,,,
08,2020-05-17,B,,10.00,,,,,,,,,,,,,
08,2020-05-17,C,,9.00,,,,,,,,,,,,,
08,2020-05-17,D,,,,,,,,,,,,,,,
08,2020-05-17,E,,1.00,,,,,,,,,,,,,
11,2020-05-17,0,109.00,4761.00,36.00,55.00,54.00,2534.00,2227.00,17.00,19.00,69.00,1148.00,31.00,38.00,470.00,677.00
11,2020-05-17,A,3.00,852.00,1.00,,,,,,,11.00,222.00,,,,
11,2020-05-17,B,47.00,1961.00,4.00,,,,,,,32.00,443.00,,,,
11,2020-05-17,C,16.00,1056.00,5.00,,,,,,,12.00,219.00,,,,
11,2020-05-17,D,16.00,351.00,7.00,,,,,,,5.00,82.00,,,,
11,2020-05-17,E,27.00,541.00,19.00,,,,,,,9.00,177.00,,,,
24,2020-05-17,0,26.00,1156.00,10.00,12.00,14.00,598.00,558.00,6.00,4.00,4.00,199.00,2.00,2.00,95.00,104.00
24,2020-05-17,A,1.00,225.00,,,,,,,,1.00,40.00,,,,
24,2020-05-17,B,9.00,389.00,1.00,,,,,,,2.00,87.00,,,,
24,2020-05-17,C,4.00,233.00,1.00,,,,,,,,40.00,,,,
24,2020-05-17,D,4.00,115.00,2.00,,,,,,,,11.00,,,,
24,2020-05-17,E,8.00,194.00,6.00,,,,,,,1.00,20.00,,,,
27,2020-05-17,0,39.00,1513.00,13.00,17.00,22.00,795.00,718.00,6.00,7.00,8.00,220.00,4.00,4.00,90.00,130.00
27,2020-05-17,A,5.00,230.00,1.00,,,,,,,2.00,41.00,,,,
27,2020-05-17,B,12.00,527.00,,,,,,,,4.00,86.00,,,,
27,2020-05-17,C,9.00,348.00,1.00,,,,,,,2.00,51.00,,,,
27,2020-05-17,D,3.00,163.00,2.00,,,,,,,,12.00,,,,
27,2020-05-17,E,10.00,245.00,9.00,,,,,,,,29.00,,,,
28,2020-05-17,0,19.00,1594.00,11.00,14.00,5.00,865.00,729.00,9.00,2.00,17.00,327.00,8.00,9.00,137.00,190.00
28,2020-05-17,A,3.00,309.00,,,,,,,,1.00,72.00,,,,
28,2020-05-17,B,5.00,595.00,2.00,,,,,,,10.00,134.00,,,,
28,2020-05-17,C,1.00,322.00,1.00,,,,,,,2.00,54.00,,,,
28,2020-05-17,D,1.00,164.00,,,,,,,,1.00,22.00,,,,
28,2020-05-17,E,9.00,204.00,8.00,,,,,,,3.00,45.00,,,,
32,2020-05-17,0,46.00,2407.00,19.00,20.00,26.00,1290.00,1116.00,8.00,11.00,13.00,488.00,4.00,9.00,207.00,281.00
32,2020-05-17,A,2.00,505.00,,,,,,,,2.00,134.00,,,,
32,2020-05-17,B,18.00,937.00,5.00,,,,,,,7.00,217.00,,,,
32,2020-05-17,C,11.00,489.00,2.00,,,,,,,3.00,78.00,,,,
32,2020-05-17,D,3.00,221.00,2.00,,,,,,,1.00,18.00,,,,
32,2020-05-17,E,12.00,254.00,10.00,,,,,,,,40.00,,,,
44,2020-05-17,0,39.00,2479.00,17.00,23.00,16.00,1349.00,1130.00,13.00,4.00,35.00,617.00,16.00,19.00,285.00,331.00
44,2020-05-17,A,4.00,395.00,,,,,,,,7.00,130.00,,,,
44,2020-05-17,B,13.00,907.00,1.00,,,,,,,13.00,224.00,,,,
44,2020-05-17,C,8.00,532.00,4.00,,,,,,,7.00,117.00,,,,
44,2020-05-17,D,2.00,242.00,2.00,,,,,,,2.00,53.00,,,,
44,2020-05-17,E,12.00,403.00,10.00,,,,,,,6.00,94.00,,,,
52,2020-05-17,0,43.00,1425.00,27.00,26.00,17.00,770.00,655.00,15.00,12.00,21.00,427.00,12.00,9.00,175.00,252.00
52,2020-05-17,A,,248.00,,,,,,,,2.00,90.00,,,,
52,2020-05-17,B,11.00,513.00,3.00,,,,,,,9.00,170.00,,,,
52,2020-05-17,C,9.00,304.00,5.00,,,,,,,2.00,79.00,,,,
52,2020-05-17,D,,134.00,,,,,,,,3.00,28.00,,,,
52,2020-05-17,E,23.00,226.00,19.00,,,,,,,5.00,60.00,,,,
53,2020-05-17,0,19.00,1463.00,14.00,10.00,9.00,828.00,635.00,6.00,8.00,26.00,352.00,13.00,13.00,150.00,202.00
53,2020-05-17,A,1.00,258.00,,,,,,,,4.00,43.00,,,,
53,2020-05-17,B,4.00,500.00,1.00,,,,,,,14.00,143.00,,,,
53,2020-05-17,C,4.00,314.00,3.00,,,,,,,5.00,63.00,,,,
53,2020-05-17,D,3.00,140.00,3.00,,,,,,,1.00,32.00,,,,
53,2020-05-17,E,7.00,251.00,7.00,,,,,,,2.00,71.00,,,,
75,2020-05-17,0,29.00,2795.00,13.00,18.00,11.00,1509.00,1286.00,9.00,4.00,36.00,1022.00,14.00,22.00,445.00,577.00
75,2020-05-17,A,3.00,438.00,,,,,,,,4.00,185.00,,,,
75,2020-05-17,B,9.00,979.00,1.00,,,,,,,19.00,375.00,,,,
75,2020-05-17,C,4.00,602.00,2.00,,,,,,,9.00,184.00,,,,
75,2020-05-17,D,4.00,256.00,2.00,,,,,,,2.00,84.00,,,,
75,2020-05-17,E,9.00,520.00,8.00,,,,,,,2.00,193.00,,,,
76,2020-05-17,0,40.00,2866.00,26.00,23.00,17.00,1469.00,1397.00,13.00,13.00,24.00,426.00,13.00,10.00,197.00,227.00
76,2020-05-17,A,2.00,447.00,,,,,,,,5.00,79.00,,,,
76,2020-05-17,B,7.00,1029.00,,,,,,,,14.00,178.00,,,,
76,2020-05-17,C,10.00,645.00,6.00,,,,,,,3.00,89.00,,,,
76,2020-05-17,D,3.00,258.00,2.00,,,,,,,2.00,26.00,,,,
76,2020-05-17,E,18.00,487.00,18.00,,,,,,,,54.00,,,,
